Customer_ID,Age,Gender,City_Tier,Employment_Type,Customer_Segment,Tenure_Months,Monthly_Income,Account_Balance,Credit_Score,Product_Type,Products_Used,Preferred_Channel,Loyalty_Member,Transactions_Last_3M,Transactions_Previous_3M,Transaction_Change_Pct,Avg_Transaction_Value,App_Usage_Hours_Last_3M,App_Usage_Hours_Previous_3M,App_Usage_Change_Pct,Last_Login_Days_Ago,Customer_Support_Calls,Complaints,Satisfaction_Score,Offers_Used,Balance_Change_Pct,Churn
C106295,26,Female,Tier 1,Student,Standard,86,46400,347400,658,Savings,4,Branch,No,13,20,-35.0,3737,5.7,7.5,-24.4,10,3,0,9,1,-22.5,0
C106296,44,Female,Tier 1,Salaried,Standard,16,66000,170300,576,Salary,3,ATM,Yes,39,31,25.8,2888,3.1,3.7,-15.4,16,1,1,6,0,14.0,0
C106297,65,Female,Tier 1,Salaried,High Value,38,101900,401000,741,Savings,5,Branch,Yes,24,35,-31.4,2531,5.3,5.0,6.5,9,3,0,3,0,-7.8,0
C106298,30,Female,Tier 1,Salaried,Basic,72,147700,1098000,614,Savings,1,Mobile App,Yes,35,35,0.0,1281,3.7,4.3,-14.8,5,2,0,9,1,-26.8,0
C106299,68,Female,Tier 2,Self-employed,Standard,37,105600,152800,741,Premium,2,Mobile App,No,28,33,-15.2,3769,10.2,10.4,-1.7,18,1,0,10,4,-5.1,0
C106300,28,Female,Tier 3,Salaried,Emerging,7,29800,96200,654,Premium,3,Mobile App,No,32,26,23.1,2174,2.1,2.3,-8.7,26,3,0,6,2,4.3,0
C106301,57,Female,Tier 2,Self-employed,Standard,85,25300,77400,749,Savings,4,Web,No,44,34,29.4,100,4.2,4.7,-11.5,6,1,0,8,1,-21.4,0
C106302,18,Male,Tier 3,Salaried,Standard,16,40000,151700,760,Current,2,Web,Yes,28,32,-12.5,3683,2.3,4.1,-43.4,15,2,1,7,1,-28.0,0
C106303,20,Male,Tier 3,Salaried,Standard,87,56500,39100,730,Savings,3,Branch,No,21,31,-32.3,2499,10.9,11.7,-6.8,4,1,1,4,0,8.0,0
C106304,33,Male,Tier 2,Salaried,Standard,70,26400,168700,748,Premium,3,Mobile App,No,26,31,-16.1,258,8.5,9.4,-9.6,11,2,0,8,1,3.5,0
C106305,49,Male,Tier 2,Student,Standard,1,41500,78300,750,Salary,2,Mobile App,No,35,44,-20.5,1699,8.7,9.2,-5.2,4,5,0,6,2,19.6,0
C106306,64,Female,Tier 3,Student,Standard,85,65300,113800,812,Current,3,Branch,No,33,28,17.9,4231,2.6,2.5,4.9,10,2,1,8,1,7.5,0
C106307,49,Female,Tier 2,Self-employed,High Value,52,82200,300300,726,Savings,4,Mobile App,No,18,21,-14.3,5911,17.5,13.5,29.5,7,1,0,9,0,-32.0,0
C106308,22,Male,Tier 1,Student,Standard,53,65300,318300,706,Current,3,ATM,No,30,28,7.1,3075,5.2,4.7,11.1,4,4,2,9,1,-19.3,0
C106309,28,Male,Tier 1,Self-employed,Standard,28,20100,25600,684,Savings,2,Mobile App,Yes,30,26,15.4,5570,3.4,3.6,-6.3,5,3,1,5,2,-21.3,0
C106310,33,Female,Tier 2,Student,Basic,71,80200,255500,611,Savings,1,Web,No,33,36,-8.3,2941,8.9,10.5,-15.4,25,3,3,4,3,3.1,0
C106311,24,Female,Tier 3,Salaried,Standard,77,53900,63800,713,Savings,4,Web,Yes,21,29,-27.6,3703,1.7,2.6,-33.8,14,2,2,7,3,4.0,0
C106312,63,Male,Tier 2,Salaried,Standard,85,34100,229600,818,Savings,2,Web,Yes,26,24,8.3,3563,3.9,4.0,-2.9,7,4,2,8,1,-38.4,0
C106313,53,Female,Tier 2,Self-employed,Emerging,3,21800,138900,642,Savings,3,Mobile App,No,26,36,-27.8,1214,5.0,5.1,-2.2,15,3,1,9,0,-38.4,0
C106314,64,Male,Tier 1,Business,Basic,92,48700,83800,733,Savings,1,Mobile App,No,17,22,-22.7,3424,8.7,7.5,16.3,18,1,1,8,2,2.9,0
C106315,55,Male,Tier 1,Salaried,Standard,85,83500,372900,706,Savings,2,Mobile App,Yes,29,29,0.0,2880,3.5,5.1,-31.9,15,7,1,7,0,-9.4,0
C106316,48,Female,Tier 2,Salaried,Standard,1,62500,395000,611,Current,4,Mobile App,No,31,28,10.7,3726,8.8,7.9,11.0,18,0,1,10,0,-11.2,0
C106317,41,Female,Tier 3,Student,Basic,9,92700,140000,660,Savings,1,Phone,No,29,32,-9.4,2008,9.6,7.0,37.8,9,2,1,6,4,4.5,0
C106318,52,Female,Tier 2,Salaried,Standard,23,32200,141200,660,Savings,4,Mobile App,No,42,31,35.5,532,5.6,4.6,20.5,7,2,0,1,1,15.2,0
C106319,27,Male,Tier 1,Salaried,Standard,48,45100,19200,752,Premium,2,Mobile App,No,23,24,-4.2,4198,9.8,9.8,0.0,30,1,1,7,1,3.8,0
C106320,54,Female,Tier 1,Self-employed,Standard,56,38600,101400,743,Savings,3,Mobile App,No,19,27,-29.6,2718,9.2,8.7,6.0,16,3,0,6,3,-9.9,0
C106321,32,Male,Tier 3,Salaried,Basic,48,53500,393000,684,Salary,1,ATM,No,25,26,-3.8,3461,5.9,5.7,3.5,21,1,0,7,1,14.3,0
C106322,41,Female,Tier 1,Salaried,Standard,58,33600,199900,717,Savings,4,Mobile App,No,20,22,-9.1,2685,2.0,1.3,48.9,14,4,0,7,2,-9.8,0
C106323,63,Female,Tier 1,Self-employed,Basic,84,31700,218500,671,Current,1,Phone,Yes,25,24,4.2,3575,2.8,2.5,10.8,10,1,2,4,4,10.7,0
C106324,19,Male,Tier 1,Business,Basic,72,28500,147700,721,Savings,1,Web,Yes,29,31,-6.5,2066,5.8,6.3,-7.7,15,3,1,9,3,11.1,0
C106325,19,Male,Tier 2,Student,Standard,51,104800,348000,782,Salary,2,ATM,Yes,28,25,12.0,3232,3.1,3.3,-7.3,6,3,1,5,0,-14.5,0
C106326,40,Female,Tier 1,Retired,Standard,81,47400,329600,719,Salary,3,ATM,Yes,24,29,-17.2,100,6.0,5.2,16.1,3,0,1,9,1,4.0,0
C106327,48,Male,Tier 2,Salaried,Standard,90,39200,188600,673,Salary,3,Mobile App,No,26,27,-3.7,4418,7.3,7.2,1.9,21,1,1,6,1,-27.4,0
C106328,30,Male,Tier 1,Business,Standard,32,65200,236500,707,Savings,2,Mobile App,No,26,33,-21.2,1954,6.4,7.8,-18.2,8,4,0,6,2,-12.5,0
C106329,18,Female,Tier 1,Business,Standard,96,26800,72700,760,Savings,4,Mobile App,Yes,24,32,-25.0,4976,4.7,4.7,1.0,15,3,2,10,2,18.1,0
C106330,65,Male,Tier 1,Student,Standard,51,56400,315000,708,Salary,5,Web,No,23,25,-8.0,1396,4.4,5.0,-11.5,5,2,1,6,0,-23.3,1
C106331,46,Female,Tier 1,Salaried,Standard,62,27000,188800,663,Savings,3,Mobile App,No,26,32,-18.8,1991,13.9,12.5,11.1,4,3,1,9,0,-14.0,0
C106332,40,Male,Tier 2,Salaried,Standard,50,45100,70900,764,Savings,2,Phone,Yes,24,29,-17.2,2449,2.1,3.4,-38.1,26,2,0,6,2,-6.5,0
C106333,30,Male,Tier 3,Retired,Standard,47,42300,202800,707,Current,2,ATM,No,21,22,-4.5,2306,3.9,2.7,46.1,10,1,0,4,0,-16.7,0
C106334,26,Male,Tier 3,Salaried,Standard,58,118400,495700,713,Savings,2,ATM,No,17,25,-32.0,2867,5.9,5.6,5.7,17,2,1,7,3,-9.4,0
C106335,37,Male,Tier 1,Salaried,Standard,22,49600,311800,754,Savings,3,Phone,Yes,17,26,-34.6,3559,3.0,4.3,-30.8,19,1,1,8,0,29.4,0
C106336,58,Female,Tier 1,Retired,Standard,44,26600,174600,666,Current,2,Mobile App,No,36,32,12.5,2714,0.7,1.2,-40.4,5,0,1,6,1,14.0,0
C106337,38,Other,Tier 1,Retired,Standard,72,71700,46500,631,Current,5,Phone,No,24,30,-20.0,2832,3.9,4.7,-16.4,25,1,0,9,3,12.9,0
C106338,57,Male,Tier 2,Student,Standard,32,58500,185600,640,Current,3,Web,Yes,23,30,-23.3,4340,0.9,1.0,-8.7,6,2,1,9,0,-29.5,0
C106339,45,Female,Tier 3,Self-employed,Basic,96,63600,268000,743,Savings,1,Mobile App,Yes,25,25,0.0,2654,11.7,9.8,19.6,11,1,0,6,1,-26.1,0
C106340,63,Male,Tier 1,Salaried,Standard,23,66200,419700,715,Savings,3,Web,No,31,31,0.0,3493,14.7,11.6,26.5,8,2,0,9,0,14.8,0
C106341,39,Female,Tier 1,Salaried,Standard,24,59000,312000,706,Current,2,Web,No,31,33,-6.1,3109,1.2,1.8,-31.7,14,2,0,7,2,-24.4,0
C106342,33,Female,Tier 2,Salaried,Standard,34,36400,149300,737,Current,2,Mobile App,Yes,32,31,3.2,3022,2.8,3.1,-10.1,3,1,1,7,1,-7.4,1
C106343,38,Female,Tier 2,Salaried,Standard,73,72700,305800,562,Current,2,Mobile App,No,21,27,-22.2,3842,7.5,6.8,10.8,9,3,0,8,3,-32.0,0
C106344,29,Female,Tier 3,Salaried,Standard,27,40300,200500,639,Salary,3,Web,No,24,33,-27.3,1178,3.7,2.8,33.0,6,2,1,10,0,-24.9,0
C106345,48,Male,Tier 2,Salaried,Standard,64,54100,302400,610,Savings,2,Mobile App,No,27,24,12.5,5320,11.3,14.8,-23.7,2,2,4,6,1,32.7,0
C106346,42,Female,Tier 1,Business,Standard,56,62500,382800,710,Savings,2,Mobile App,No,58,38,52.6,1531,4.1,3.4,19.6,3,2,0,9,0,15.1,0
C106347,62,Female,Tier 1,Salaried,Standard,35,73300,95300,726,Salary,3,Phone,Yes,23,33,-30.3,690,1.5,1.5,2.6,9,0,0,8,0,7.7,0
C106348,68,Male,Tier 2,Business,High Value,23,111900,466300,697,Premium,4,Mobile App,Yes,33,29,13.8,1583,1.1,2.1,-48.2,13,4,1,9,0,-27.2,0
C106349,35,Male,Tier 1,Salaried,Standard,95,40200,229100,776,Savings,3,ATM,No,25,23,8.7,3512,3.4,4.4,-22.3,2,2,0,5,0,-7.9,0
C106350,65,Female,Tier 2,Salaried,Standard,35,45000,164100,668,Premium,3,Mobile App,No,18,22,-18.2,1774,6.7,6.4,4.1,9,1,0,5,0,-15.7,1
C106351,56,Male,Tier 3,Salaried,Standard,67,36900,32900,771,Salary,3,Web,No,39,31,25.8,2912,9.8,8.9,10.3,4,1,1,7,4,4.7,0
C106352,20,Male,Tier 1,Salaried,Basic,22,75900,306900,678,Current,1,Web,Yes,29,37,-21.6,3918,1.9,1.7,14.3,2,2,2,9,1,-2.9,0
C106353,37,Female,Tier 3,Salaried,Standard,80,68700,161500,710,Savings,2,Mobile App,No,30,34,-11.8,2911,9.9,7.5,32.7,3,3,1,4,2,-17.2,0
C106354,26,Female,Tier 3,Business,Standard,5,34300,130200,671,Salary,3,Web,Yes,36,34,5.9,4458,2.4,2.6,-7.0,10,2,1,7,1,-20.6,0
C106355,70,Male,Tier 2,Self-employed,Standard,62,49500,128100,714,Current,2,Branch,No,15,24,-37.5,2430,9.4,11.5,-18.0,6,3,0,10,1,-6.0,0
C106356,18,Male,Tier 3,Self-employed,Standard,93,43800,201100,782,Savings,2,Mobile App,No,37,30,23.3,4923,7.2,6.8,5.1,37,1,2,6,3,4.7,0
C106357,37,Female,Tier 1,Salaried,Basic,44,63500,192900,672,Savings,1,Mobile App,No,31,27,14.8,4283,3.0,3.2,-7.6,4,2,1,7,0,-25.9,0
C106358,59,Female,Tier 2,Self-employed,Standard,21,34900,41600,643,Savings,5,Mobile App,No,33,35,-5.7,2867,2.5,1.9,28.9,6,0,4,6,2,-21.2,0
C106359,46,Female,Tier 1,Self-employed,Standard,63,132400,956700,700,Premium,2,Phone,Yes,40,34,17.6,2539,3.7,4.0,-6.9,4,2,1,9,1,-34.9,0
C106360,68,Male,Tier 2,Retired,Standard,62,45800,54800,804,Savings,4,Mobile App,No,35,33,6.1,2340,2.5,2.6,-2.1,15,1,1,7,2,-20.7,0
C106361,35,Female,Tier 2,Salaried,Basic,67,104300,477900,671,Current,1,Web,Yes,35,28,25.0,3297,3.6,3.2,11.5,1,5,0,8,2,-24.4,0
C106362,61,Male,Tier 3,Self-employed,Standard,96,62700,416400,673,Current,2,Mobile App,Yes,27,30,-10.0,3037,14.7,10.6,38.9,25,1,0,4,3,-0.8,0
C106363,64,Male,Tier 2,Salaried,Standard,48,80100,323700,791,Savings,2,Phone,Yes,25,31,-19.4,3288,1.5,1.4,6.4,14,1,1,9,3,10.7,0
C106364,63,Female,Tier 3,Salaried,Standard,18,59200,253200,683,Savings,4,Mobile App,No,40,33,21.2,2514,2.2,2.0,9.5,7,1,2,5,2,19.1,0
C106365,45,Female,Tier 2,Business,Standard,92,37700,172000,813,Savings,2,Web,No,28,30,-6.7,1811,11.1,8.8,25.8,9,0,0,2,2,-10.2,0
C106366,50,Male,Tier 1,Salaried,Standard,86,81300,303700,699,Current,2,Mobile App,No,30,32,-6.2,3387,4.6,5.7,-18.7,2,2,1,10,5,-3.6,0
C106367,70,Female,Tier 2,Salaried,Standard,62,40400,230400,690,Savings,2,Mobile App,Yes,26,33,-21.2,2215,11.7,12.8,-8.7,9,3,1,7,2,-6.9,0
C106368,56,Other,Tier 1,Retired,Standard,38,58400,100000,746,Current,2,ATM,No,30,30,0.0,3522,12.1,10.9,11.0,14,1,1,6,2,-19.4,0
C106369,64,Male,Tier 3,Student,Standard,16,62600,28300,802,Current,3,Web,Yes,25,32,-21.9,4610,4.9,6.3,-21.8,6,0,0,1,2,-3.2,0
C106370,44,Female,Tier 1,Business,Standard,57,37800,205700,712,Savings,3,Web,Yes,26,26,0.0,4577,8.3,13.1,-36.5,41,1,0,6,1,-19.3,0
C106371,44,Male,Tier 2,Salaried,Standard,94,25900,135900,708,Current,2,Web,Yes,33,32,3.1,2062,1.5,2.4,-36.8,4,0,1,8,1,-52.0,0
C106372,46,Male,Tier 3,Business,Standard,88,34700,21100,760,Salary,2,Web,Yes,31,43,-27.9,4595,8.5,10.7,-20.5,13,2,0,10,2,5.9,0
C106373,33,Female,Tier 1,Business,Standard,70,44700,151600,670,Current,4,Branch,No,32,30,6.7,2674,1.4,2.0,-28.8,10,0,3,6,1,-20.8,0
C106374,59,Female,Tier 1,Salaried,Standard,91,91500,357000,663,Savings,2,Mobile App,No,19,25,-24.0,1686,3.6,3.8,-6.5,2,0,0,7,3,12.2,0
C106375,25,Female,Tier 1,Salaried,Standard,32,120300,548100,664,Salary,2,Mobile App,No,19,21,-9.5,1659,4.8,6.2,-22.0,19,2,0,2,3,-21.3,0
C106376,55,Male,Tier 2,Student,Standard,65,32100,104200,648,Savings,2,Mobile App,Yes,33,31,6.5,4505,2.8,3.4,-17.8,9,1,1,4,0,6.0,0
C106377,56,Female,Tier 1,Student,Basic,35,17400,53900,759,Current,1,Mobile App,No,37,32,15.6,1588,2.0,2.0,-2.3,3,1,0,9,0,5.2,0
C106378,69,Female,Tier 1,Self-employed,Basic,35,38100,225300,789,Savings,1,Mobile App,Yes,42,34,23.5,3704,6.2,5.4,14.7,10,2,0,9,2,-26.2,0
C106379,35,Male,Tier 1,Salaried,Standard,1,37100,87200,722,Savings,2,Mobile App,Yes,33,27,22.2,4027,1.6,1.8,-10.9,2,5,1,10,0,-16.7,0
C106380,41,Male,Tier 3,Self-employed,Standard,77,58400,419800,755,Salary,3,Mobile App,Yes,20,29,-31.0,3254,6.3,7.1,-11.8,7,1,2,2,1,35.9,0
C106381,30,Male,Tier 1,Student,Basic,12,99500,506500,612,Current,1,Mobile App,Yes,39,30,30.0,2539,3.1,2.7,13.1,11,1,1,8,2,27.9,0
C106382,50,Male,Tier 3,Self-employed,Standard,80,32200,224400,590,Salary,2,ATM,No,19,31,-38.7,3392,6.9,7.0,-1.7,14,3,1,9,2,42.3,0
C106383,55,Male,Tier 3,Salaried,Standard,10,107800,550800,758,Premium,2,Mobile App,No,27,29,-6.9,3612,7.0,5.9,18.6,19,2,0,10,1,-11.0,0
C106384,50,Female,Tier 3,Salaried,Standard,48,40100,26000,774,Salary,5,Mobile App,Yes,33,34,-2.9,2594,4.8,5.2,-7.7,11,3,0,10,2,10.6,0
C106385,39,Male,Tier 3,Salaried,Standard,58,34500,63100,775,Savings,5,Mobile App,No,25,32,-21.9,2667,2.2,6.0,-63.6,10,2,0,6,1,0.0,0
C106386,53,Female,Tier 1,Salaried,Standard,94,70500,519100,680,Premium,2,Phone,No,17,28,-39.3,2965,2.5,2.2,12.9,19,2,0,6,0,-24.0,0
C106387,59,Female,Tier 3,Salaried,Standard,14,57400,281700,739,Savings,2,Mobile App,No,32,29,10.3,1813,3.4,2.9,15.4,17,0,1,7,4,-24.7,0
C106388,52,Female,Tier 1,Business,Basic,74,82700,414900,704,Salary,1,Mobile App,Yes,24,28,-14.3,2781,1.3,1.4,-5.5,19,2,0,1,1,-16.5,0
C106389,67,Female,Tier 1,Self-employed,Basic,35,18600,132700,596,Salary,1,Mobile App,No,29,30,-3.3,2841,7.9,7.9,0.5,2,1,3,8,1,-38.7,0
C106390,60,Male,Tier 2,Salaried,Basic,95,36400,27900,715,Current,1,Mobile App,No,41,29,41.4,2691,2.3,3.1,-24.7,6,2,1,5,0,2.6,0
C106391,62,Female,Tier 1,Salaried,Standard,1,47800,26000,708,Salary,2,Branch,No,25,32,-21.9,3607,3.6,3.3,9.9,14,0,0,5,2,-4.4,0
C106392,26,Male,Tier 2,Business,Standard,22,48000,178400,618,Savings,5,Web,No,26,33,-21.2,2402,9.3,12.4,-24.7,18,1,0,10,3,15.6,0
C106393,69,Male,Tier 2,Business,Standard,19,47500,258100,740,Current,2,Mobile App,No,38,37,2.7,2699,4.7,5.3,-10.7,4,4,0,7,3,24.2,0
C106394,28,Female,Tier 2,Salaried,Basic,37,63600,133600,660,Current,1,Web,No,37,32,15.6,4277,8.3,6.9,19.5,25,1,2,5,3,32.3,0
C106395,21,Male,Tier 1,Student,Standard,69,66000,350100,721,Savings,2,Mobile App,Yes,29,36,-19.4,5527,0.6,0.9,-30.1,29,3,0,7,0,15.3,0
C106396,63,Female,Tier 2,Salaried,Standard,31,38000,157100,709,Savings,4,Web,Yes,20,22,-9.1,2016,4.5,6.9,-35.2,4,2,1,9,1,-37.4,0
C106397,19,Other,Tier 2,Retired,Standard,66,28100,195400,711,Current,2,Web,No,22,28,-21.4,2438,3.3,3.0,11.0,19,1,1,4,0,12.1,0
C106398,24,Male,Tier 1,Self-employed,Standard,49,45300,207900,675,Salary,3,Web,Yes,41,34,20.6,4676,5.2,6.1,-14.1,7,2,1,8,2,-31.1,0
C106399,24,Male,Tier 3,Self-employed,Basic,59,81100,580300,685,Savings,1,ATM,Yes,16,26,-38.5,524,5.5,5.4,2.3,13,2,1,9,2,-2.3,0
C106400,35,Male,Tier 1,Salaried,Standard,27,96600,202400,707,Premium,2,Mobile App,Yes,33,27,22.2,1776,8.8,9.5,-7.7,5,2,0,6,4,5.1,0
C106401,24,Female,Tier 1,Salaried,Standard,91,16000,104400,582,Current,3,Mobile App,Yes,29,31,-6.5,2487,2.1,1.7,24.5,1,1,3,7,1,8.8,1
C106402,54,Male,Tier 2,Salaried,Standard,29,85900,485500,790,Savings,2,Mobile App,No,29,27,7.4,3458,6.6,6.2,7.0,7,0,0,10,1,-21.2,0
C106403,69,Male,Tier 1,Salaried,Standard,35,84100,433300,696,Savings,2,Phone,No,15,25,-40.0,1501,5.1,3.9,32.2,9,2,1,9,0,-0.3,0
C106404,25,Female,Tier 1,Business,Standard,90,57600,80500,720,Savings,2,Mobile App,Yes,34,35,-2.9,2559,3.5,3.2,8.7,13,3,1,8,1,-5.5,0
C106405,58,Female,Tier 3,Salaried,Standard,89,48900,36800,656,Salary,2,Web,No,25,31,-19.4,2505,6.8,6.0,13.1,14,3,0,4,1,-3.3,0
C106406,40,Female,Tier 2,Salaried,Standard,38,64100,476500,719,Current,5,Mobile App,Yes,16,22,-27.3,4166,8.2,6.6,24.6,11,0,1,9,0,-8.7,0
C106407,60,Female,Tier 1,Salaried,Standard,54,48500,92000,703,Current,2,Mobile App,Yes,34,37,-8.1,2231,10.1,9.3,9.2,2,1,1,8,0,3.3,0
C106408,50,Male,Tier 3,Business,Standard,5,81000,407500,672,Current,2,Mobile App,No,24,22,9.1,3467,9.0,11.6,-22.2,3,2,0,7,2,38.3,0
C106409,70,Female,Tier 2,Self-employed,Basic,85,51100,222900,677,Salary,1,Mobile App,Yes,31,31,0.0,1811,1.5,1.5,-0.8,10,0,2,9,4,-34.6,0
C106410,47,Female,Tier 1,Salaried,Standard,46,46500,237200,673,Current,4,Web,No,45,42,7.1,2229,2.9,2.7,7.8,19,0,1,3,0,8.3,0
C106411,56,Male,Tier 3,Salaried,Standard,49,46700,224700,629,Salary,2,ATM,No,32,31,3.2,3535,2.3,2.4,-4.1,18,2,0,7,2,33.1,0
C106412,51,Female,Tier 2,Salaried,Standard,72,39700,67800,656,Salary,5,Mobile App,No,29,26,11.5,4339,6.7,7.8,-13.8,4,0,1,8,0,-29.6,0
C106413,68,Female,Tier 3,Business,Standard,26,60200,310500,759,Savings,2,Mobile App,Yes,33,37,-10.8,3162,12.0,9.9,21.8,10,0,0,4,0,-12.0,0
C106414,45,Male,Tier 1,Business,Basic,53,70200,505800,734,Savings,1,Web,Yes,37,39,-5.1,3052,2.7,3.3,-17.0,5,2,1,6,2,4.8,0
C106415,59,Female,Tier 2,Business,Standard,40,39800,156900,681,Savings,2,Web,Yes,20,25,-20.0,5061,6.1,8.1,-24.9,2,3,1,8,2,-6.9,0
C106416,20,Male,Tier 2,Salaried,Standard,92,38800,115000,712,Salary,4,Mobile App,Yes,22,35,-37.1,3324,2.8,1.8,53.8,7,4,1,6,1,-0.4,0
C106417,18,Male,Tier 1,Self-employed,Standard,66,74500,532300,633,Savings,2,Mobile App,No,32,29,10.3,1823,2.9,2.6,10.9,5,0,1,7,1,-34.4,0
C106418,61,Female,Tier 1,Self-employed,Standard,49,44200,323500,696,Savings,2,ATM,No,32,30,6.7,4092,9.8,11.9,-17.9,7,1,0,8,0,-8.4,0
C106419,49,Female,Tier 1,Student,Basic,48,52900,305300,716,Salary,1,Mobile App,No,25,25,0.0,2960,4.3,6.2,-31.1,9,3,1,4,2,-7.1,0
C106420,38,Female,Tier 1,Salaried,Standard,53,28600,103600,675,Premium,3,Web,No,40,43,-7.0,4604,4.3,5.5,-21.4,15,0,1,5,0,-17.0,0
C106421,59,Female,Tier 1,Salaried,Standard,54,72000,44100,695,Current,3,Phone,No,21,22,-4.5,3517,3.5,4.4,-20.6,4,1,1,7,1,-39.7,0
C106422,43,Female,Tier 1,Business,Standard,71,50600,118300,747,Savings,4,Branch,Yes,13,22,-40.9,3232,2.8,7.9,-64.4,24,2,2,9,0,8.5,0
C106423,41,Male,Tier 1,Salaried,Standard,40,38100,191700,738,Current,3,Web,No,23,25,-8.0,2283,3.4,3.8,-10.7,8,0,0,7,4,-19.2,0
C106424,31,Female,Tier 1,Business,Standard,71,42800,99100,743,Savings,2,Mobile App,No,32,36,-11.1,3511,3.3,4.7,-29.5,10,1,2,7,2,11.6,1
C106425,49,Female,Tier 1,Business,Standard,55,109600,727900,734,Savings,2,Mobile App,No,21,29,-27.6,2424,2.9,2.9,0.2,4,1,0,10,2,6.8,0
C106426,32,Female,Tier 3,Self-employed,Standard,18,62600,139200,765,Current,2,ATM,Yes,21,24,-12.5,3194,5.5,5.9,-6.1,23,0,1,8,2,-0.5,0
C106427,58,Female,Tier 2,Salaried,Standard,16,68400,426200,704,Current,5,Mobile App,No,22,32,-31.2,5312,6.5,5.3,23.7,15,4,2,5,1,-10.2,1
C106428,21,Female,Tier 1,Salaried,Basic,66,33300,63200,694,Salary,1,Mobile App,Yes,34,39,-12.8,1365,4.3,5.5,-22.1,6,4,0,7,0,-32.2,0
C106429,28,Other,Tier 1,Student,Standard,83,56800,163500,732,Current,3,Mobile App,Yes,27,26,3.8,3712,10.1,7.8,30.2,14,3,1,10,2,-13.1,0
C106430,37,Female,Tier 1,Self-employed,Standard,69,21300,60700,747,Savings,2,Phone,Yes,7,22,-68.2,2871,6.5,7.3,-10.7,5,1,1,9,5,21.3,0
C106431,61,Male,Tier 2,Business,Standard,89,73700,439500,699,Savings,2,Web,No,21,27,-22.2,3764,2.6,2.2,18.6,10,0,2,10,1,-12.3,0
C106432,22,Male,Tier 2,Salaried,Standard,27,59300,357500,695,Savings,2,ATM,No,43,30,43.3,4001,7.0,6.8,2.2,4,2,0,7,3,-0.7,0
C106433,30,Female,Tier 2,Business,Basic,59,47900,100900,635,Savings,1,Phone,No,42,36,16.7,3646,2.0,2.3,-12.3,4,0,1,1,3,3.2,0
C106434,44,Female,Tier 3,Salaried,Standard,62,76500,447400,647,Current,2,Web,No,32,25,28.0,1847,7.2,4.4,62.7,14,3,0,8,2,22.7,0
C106435,26,Female,Tier 2,Self-employed,Basic,19,82600,513000,652,Savings,1,Web,No,31,29,6.9,4745,10.5,10.9,-3.9,24,3,0,6,0,4.9,0
C106436,59,Male,Tier 2,Salaried,Standard,63,28600,24500,840,Savings,4,Branch,No,29,26,11.5,3774,5.3,4.9,8.9,9,1,0,4,4,-1.0,0
C106437,44,Female,Tier 1,Self-employed,Standard,9,73400,525100,769,Salary,2,Web,No,21,26,-19.2,3387,2.1,3.5,-39.4,3,3,0,10,3,27.8,0
C106438,22,Female,Tier 3,Salaried,Standard,48,63500,189200,718,Current,4,Mobile App,Yes,29,38,-23.7,2536,4.5,3.8,17.3,2,5,1,10,1,6.0,0
C106439,40,Female,Tier 3,Salaried,Standard,85,19200,135100,706,Current,3,Mobile App,No,21,30,-30.0,1771,3.6,5.0,-28.4,5,2,0,6,2,-13.5,0
C106440,58,Female,Tier 2,Salaried,Basic,54,64600,214100,685,Premium,1,Mobile App,No,26,25,4.0,2611,4.2,3.8,11.2,8,3,1,8,2,4.8,0
C106441,38,Male,Tier 1,Self-employed,Standard,2,39600,254800,748,Savings,3,Mobile App,Yes,37,34,8.8,2479,2.1,2.6,-19.5,4,0,1,10,0,-0.4,0
C106442,67,Male,Tier 2,Business,Basic,94,26300,22800,700,Premium,1,ATM,No,32,33,-3.0,3870,4.8,4.0,18.7,2,2,2,5,2,3.1,0
C106443,49,Female,Tier 3,Self-employed,Standard,63,50300,44300,699,Savings,2,Mobile App,Yes,26,30,-13.3,2472,0.9,0.8,9.5,14,6,0,7,2,12.8,0
C106444,35,Female,Tier 1,Salaried,Standard,37,75800,78000,784,Salary,5,Mobile App,Yes,28,30,-6.7,2707,7.7,6.2,23.6,2,3,1,10,1,-54.3,0
C106445,59,Female,Tier 3,Salaried,Standard,82,64000,230400,717,Salary,2,ATM,No,23,31,-25.8,2823,3.3,5.1,-35.9,7,4,2,9,2,5.0,0
C106446,26,Female,Tier 3,Self-employed,Basic,50,54100,355800,702,Current,1,Mobile App,No,45,39,15.4,3287,3.3,3.7,-10.6,4,2,0,2,0,-15.1,0
C106447,63,Male,Tier 2,Salaried,Basic,69,39400,256800,683,Current,1,Mobile App,No,13,27,-51.9,1437,10.8,11.4,-5.0,6,2,0,8,2,-9.7,0
C106448,38,Male,Tier 1,Salaried,Standard,17,32800,138800,738,Current,3,Mobile App,No,22,29,-24.1,2387,3.3,4.1,-19.0,20,1,1,9,1,0.9,0
C106449,45,Male,Tier 3,Retired,Standard,12,36500,236800,715,Current,4,Web,No,20,23,-13.0,4518,4.1,4.3,-5.0,10,4,1,8,0,3.7,0
C106450,69,Female,Tier 3,Self-employed,Standard,1,73600,234900,712,Premium,3,Web,Yes,16,21,-23.8,1727,8.2,6.1,35.5,16,1,0,9,1,-40.7,0
